,track_uri,track_name,track_pop,artist_uri,artist_name,artist_pop,artist_genres,album,album_uri
350,3RMjFSQTel7xsM7WmNXpce,Kill My Vibe,43,1P1y4wp6V0CwjhGcXPKgAu,Between You & Me,42,"['anthem emo', 'aussie emo', 'easycore', 'pop punk']",SH!T YEAH,spotify:album:6GCqm5C1JXqH1TvvD6sq2k
351,54FRYAer1rLPLE7IcIrO0d,The View - Andrew VanWyngarden Remix,36,1yAwtBaoHLEDWAnWR87hBT,Modest Mouse,63,"['alternative rock', 'chamber pop', 'indie rock', 'indietronica', 'modern rock', 'washington indie']",Good News For People Who Love Bad News: 20th Anniversary Expanded Edition,spotify:album:4shtY07GMKUL0FJhctApwo
352,6nIoYpfSvie3Ln46dyi8FC,冬と春,75,6rs1KAoQnFalSqSU4LTh8g,back number,71,"['j-pop', 'j-rock']",冬と春,spotify:album:58cT2BXPIvkR4kFP4b6xaN
353,6axzEtdIhzPnT69BiG6RpU,Ghost and Writer,39,0bp9CvkjQYhUJvWRHjFRWI,WEDNESDAY CAMPANELLA,49,"['hyperpop', 'japanese dance pop', 'japanese electropop']",Ghost and Writer,spotify:album:6jYlWrFBlQt4v7MSMPIkiE
354,3diRmt2Z6xSEaT0mqBr681,Lagu Pernikahan Kita,77,0kPb52ySN2k9P6wEZPTUzm,Tiara Andini,71,['indonesian pop'],Lagu Pernikahan Kita,spotify:album:5eY3dzN1EvreoSLr1vWVMu
355,7t8gsUkKkZksZ0wJNr5hz8,Me This Time,44,4kAyoGhVlC6PFg0FvMqmFB,Morgan St. Jean,48,"['la pop', 'singer-songwriter pop']",My Mind And I,spotify:album:2cju8nvFk8EoRNa9Ve59Hv
356,3BlXpC1PXYYbTxIulMLbP5,Forever & Ever & Ever & Even After That,38,4qBgvVog0wzW75IQ48mU7v,KYLE,60,"['deep underground hip hop', 'indie pop rap', 'pop rap', 'viral trap']",Forever & Ever & Ever & Even After That,spotify:album:2VZ32TB1aCoNseOeImafsb
357,6CvfLJxhp5TOkYtZWVkCWt,Break A Leg,49,6QHP8St0MzfNDqjKpwtMht,xikers,52,['k-pop boy group'],HOUSE OF TRICKY : Trial And Error,spotify:album:4JyXIbXVhgzCa7DU0K6V1O
358,46JdWbIn4Pqz5MnRELOjSX,Money Ain't A Thing,50,6vXTefBL93Dj5IqAWq6OTv,French Montana,73,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Mac & Cheese 5,spotify:album:5eNbrlazXci6OR5uQeFfV3
359,4DSNXNrBKv2rMo30c5DyTh,Long Shot,53,6Si6fslrH2xSORoY5TclT5,RIKA,38,['uk pop'],Long Shot,spotify:album:0jSxGspgNSr6D1o839Brhl
360,5C1lqrZUmAmYeqO0ciqfW2,Thought I Was Dead,39,1INuLZXjjVbcJRyWvD1iSq,Jack & Jack,56,"['pop', 'teen pop']",Home,spotify:album:4riI3YeCVOSwLg6AVlIEO3
361,0AeznYdYPP1TXaHJj1Wnpd,Eye Of The Untold Her,46,378dH6EszOLFShpRzAQkVM,Lindsey Stirling,62,"['bow pop', 'pop violin']",Inner Gold [Feat. Royal & the Serpent],spotify:album:5ItWhPQqLqYtw9uLHWATEH
362,2PnJqNVKYbg1vyLUdPpjOF,Shadows,49,2QMCcKIPHnjQaPPgoEst88,Matisse & Sadko,50,"['dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house', 'russian edm', 'sky room']",Shadows,spotify:album:1Z75fKSODV2iKYTYHk3rNH
363,73wIuG6Uzsbk3u2uks5OGR,Ga Bar A Set Set,48,5zO858jAk9omSVmrOGtHh8,Bunny Phyoe,39,['burmese pop'],Me And My Alter-ego : Side B,spotify:album:76VEzdifZ8jbjRRxbSMmUc
364,519hGZ363jWyGZGKkYL8gn,Dreaming - Acoustic,40,2NjfBq1NflQcKSeiDooVjY,Tones And I,68,['australian pop'],Dreaming (Acoustic),spotify:album:0qkDHnHElQcN7LC2QKuY3e
365,5zhDwSZJIHcjjfBrsArYFj,Control,39,1INuLZXjjVbcJRyWvD1iSq,Jack & Jack,56,"['pop', 'teen pop']",Home,spotify:album:4riI3YeCVOSwLg6AVlIEO3
366,232QdHfiXCR7dqhScytiYN,"Box Of Stars Pt. 2 (feat. Metropole Orkest, Suzie Collier, Steve Vai & VOCES8)",49,0QWrMNukfcVOmgEU0FEDyD,Jacob Collier,61,['uk alternative pop'],Djesse Vol. 4,spotify:album:13r6eqjYlKELFQlNvVCBz1
367,5rWxb6qPOhz2qpYDLL7D0H,Suffering,42,4RwbDag6jWIYJnEGH6Wte9,Drew Holcomb & The Neighbors,54,"['acoustic pop', 'stomp and holler']",Suffering,spotify:album:14eVN7m47S442flao2wtFa
368,6CEqhAxdqlRLsLFClJYe46,Paranoid,40,1INuLZXjjVbcJRyWvD1iSq,Jack & Jack,56,"['pop', 'teen pop']",Home,spotify:album:4riI3YeCVOSwLg6AVlIEO3
369,2mU3I4jfQp1K14JO2PmmQA,DOPO LE 4 (feat. Bresh & Tedua),82,6CKch2otN4SPznHf9ms5JF,Tony Effe,74,"['italian hip hop', 'italian pop', 'trap italiana']",ICON,spotify:album:0zGirhBBoAjHz8t37u1IRW
370,16kgaig09LC5TmSJ1R0X5Z,back around,38,5i4BaWy8YIun1u3RXwmlWn,gianni & kyle,46,['indie pop rap'],back around,spotify:album:05fRG0e1ZZCCE38YpOMlnk
371,75s0DAX1oqlVu8lDt1qNyj,You Never Know,41,4M5nCE77Qaxayuhp3fVn4V,Iron & Wine,62,"['acoustic pop', 'chamber pop', 'indie folk', 'indie rock', 'stomp and holler']",All in Good Time,spotify:album:6kVfufglPPPTLPWQkvHPaR
372,0pdehzOn5B8nCsmerN86BN,Dreaming,40,2NjfBq1NflQcKSeiDooVjY,Tones And I,68,['australian pop'],Dreaming,spotify:album:22opvtyHytyXeHYpishNGv
373,7eOhfub2JKjhK76uPeGtiJ,I'm a Rat,44,4S2yOnmsWW97dT87yVoaSZ,NOFX,59,"['punk', 'skate punk', 'socal pop punk']",Half Album,spotify:album:6TabKLBAyynahNuuxaKGOD
374,5E2xmbCrj9n6GnjnRRRsaQ,The Eagles and the Beatles,41,4rjlerN21ygkIhmUv55irs,The Jesus and Mary Chain,51,"['alternative rock', 'new wave', 'noise pop', 'post-punk', 'scottish indie', 'shoegaze', 'singer-songwriter', 'uk post-punk']",Glasgow Eyes,spotify:album:537Y3cd2bKYcMTakW8b7YL
375,03G6WwSX6biPs1xQRjd866,The Queen Is Dead,44,4S2yOnmsWW97dT87yVoaSZ,NOFX,59,"['punk', 'skate punk', 'socal pop punk']",Half Album,spotify:album:6TabKLBAyynahNuuxaKGOD
376,6AfHka0f7OmI8qMDqNrElk,Smokin' Weed And Drinkin' Whiskey,37,5ujvZU2thXjZgFKPUt1rDt,Chayce Beckham,62,['modern country pop'],Bad For Me,spotify:album:6vuwxb0fLibvV8pIh071QY
377,49a4vBS5u7LM9HUEEnRkpn,Facts,49,6vXTefBL93Dj5IqAWq6OTv,French Montana,73,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Mac & Cheese 5,spotify:album:5eNbrlazXci6OR5uQeFfV3
378,6rL5LuizsxMMSlpoIinl0B,We Can Go Dancing,47,0Obcl00RkSejk0z0m4vUwT,Drew Holcomb,43,"['acoustic pop', 'indiecoustica']",Brick by Brick,spotify:album:79MQIioAneWGHvcFHvbtYz
379,0AaTjmvtkOcqdjA1tHoaqr,The Humblest Man in the World,43,4S2yOnmsWW97dT87yVoaSZ,NOFX,59,"['punk', 'skate punk', 'socal pop punk']",Half Album,spotify:album:6TabKLBAyynahNuuxaKGOD
380,5dvcdoVygPhEgtyy0rPhdk,Join The Madness,56,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,71,"['belgian dance', 'belgian edm', 'big room', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house']",Join The Madness,spotify:album:0qLIqozcMvbeKO8GqVvleL
381,4MbjRebdsUCZbTVPgvfT6A,You & Me,43,5xeLNyuZaJBjLpyjopm22n,Kulbir Jhinjer,49,['punjabi pop'],"Unity, Vol. 1",spotify:album:6dMxu2itWiv3N804kxn6PW
382,7rEna9icPrPPFf9sde2wK4,Kill My Vibe,42,1P1y4wp6V0CwjhGcXPKgAu,Between You & Me,42,"['anthem emo', 'aussie emo', 'easycore', 'pop punk']",Kill My Vibe,spotify:album:2cHTrXqBuuyUNEfwxpoy5A
383,3J7EhrmPxLl5dZkIiZ61XF,"yes, and? - extended mix",35,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,92,['pop'],"yes, and?",spotify:album:2EZRRG16dKOq8vnaRNOA2T
384,0d5hdWiFemuyxAH4L0auLR,Fly To You (feat. Grimes and Dido),42,4Ge8xMJNwt6EEXOzVXju9a,Caroline Polachek,59,"['art pop', 'escape room', 'indie pop', 'indietronica']","Desire, I Want To Turn Into You: Everasking Edition",spotify:album:25ktFe8igqIwv9aRbkdnTS
385,17k9g61bNI45vL3PtaQyKZ,Bless (feat. Young Thug),56,55Aa2cqylxrFIXC767Z865,Lil Wayne,83,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",Bless,spotify:album:3nWCJFx3x6CD9ITIDGMfkZ
386,3SfD0MD4vj9vRRqxbmvhLI,Andei Só,55,317yGDHMNsNQMfjsNNPYUg,"Francisco, el Hombre",45,"['nova mpb', 'pop lgbtq+ brasileira', 'rock campineiro']",Andei Só,spotify:album:6HJf6QbEk7IR6zpDRiHMMd
387,2sxNDf4eFTjxGgPMTFv5jV,Stand United,50,6vXTefBL93Dj5IqAWq6OTv,French Montana,73,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Mac & Cheese 5 (Deluxe),spotify:album:7fSFi7t5otQ1voycWffHLk
388,3Pxt4pBkCz3ClVH6wvWE2r,Me and Michael,4,648dUUIlz7RSeg3O8CbTat,Midnite String Quartet,45,['bow pop'],MSQ Performs MGMT,spotify:album:6O6J325Xd3ExTPQ8l6s9G9
389,1NposI7qgtmOjrahKdrJR8,Forward From Trini (feat. Skillibeng & Skeng),42,0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,84,"['hip pop', 'pop', 'queens hip hop', 'rap']",Pink Friday 2 (Gag City PLUTO Edition),spotify:album:2lbQSK3qnWtWVYwjZiyvbM
390,4eWqivToCxzEw889lhuxl2,Follow You Home,31,0YFw9O2fbwkGXgnmTxAavB,Bryan Andrews,38,['modern country pop'],Follow You Home,spotify:album:5QcyuCbGRMHSh3uDUHO4wl
391,2unhGIxGgfLoRaMNohojiG,In Lieu Of Flowers,38,59cc2f0IvGu6YVEtY4cS0p,Aaron West and The Roaring Twenties,43,"['alternative emo', 'anthem emo', 'emo', 'philly indie', 'pop punk']",In Lieu Of Flowers,spotify:album:4Yg0PZfWLX95iSQ0gP6bWn
392,4rNlmTlKXDBtvwzi63NkQc,I'm a Rat,50,4S2yOnmsWW97dT87yVoaSZ,NOFX,59,"['punk', 'skate punk', 'socal pop punk']",I'm a Rat,spotify:album:6tFvJiq05ntPswq35Tq3Yk
393,3glrqABoN6fdBqJChaHSWN,AMANDOTI,65,3NYjsnTwQg5ukSulmf8JY2,SETTEMBRE,46,['pop virale italiano'],AMANDOTI,spotify:album:16aAPIfKqbfQOHcVMhzHmR
394,1tGpqc786ulINUeRFK9iV4,Drop,48,7ibAWtDtmEfaVhc1FJ3Vl9,Eric Bellinger,60,"['pop r&b', 'r&b']",The Rebirth 3: The Party & The Bedroom,spotify:album:01bHZLLEGrQkliJecHJTmS
395,76AW0YyMzLIenJ8SSh1PwT,"yes, and? - Felix Jaehn Remix",39,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,92,['pop'],"yes, and? (remixes)",spotify:album:7vvPJ2BSUaS8C4dhl3aiYP
396,6NxXPdlZ2bn8uhmLDwekAE,My Poor Heart (Hushed),34,3UAk61T8PItbpgEi9u7ofY,Andrew Belle,51,['acoustic pop'],Nightshade (Hushed),spotify:album:4CgbPhjHY8f2Urad12CcJT
397,3pBy3gUVu38Xhp6I7Cz7MD,Sweet Surrender - Live,41,4GdeUL15baI90obDfYOvqX,Mark & Sarah Tillman,38,"['ambient worship', 'anthem worship', 'christian indie folk', 'pop worship']",Sweet Surrender (Live),spotify:album:2oCDW3kPMwbj9pwmOGkzVN
398,6ShgDJgBLmp45icqZociZd,Banjos & Boys,33,6sv0SHO2ZhBe1i0xkk7uM1,Renee Blair,32,"['country', 'country pop']",Banjos & Boys,spotify:album:2DGUykxw8ZRZ56tkUYgtRS
399,6VD4R3y5gO6gRO6i2zjz35,My Mind And I,31,4kAyoGhVlC6PFg0FvMqmFB,Morgan St. Jean,48,"['la pop', 'singer-songwriter pop']",My Mind And I,spotify:album:2cju8nvFk8EoRNa9Ve59Hv
400,6SHHMv5yJCf6qqOoE0IRKW,Forever & Ever & Ever & Even After That,37,4qBgvVog0wzW75IQ48mU7v,KYLE,60,"['deep underground hip hop', 'indie pop rap', 'pop rap', 'viral trap']",SMYLE AGAIN,spotify:album:5SmUcpJVuEdQu5Gv7gSSsI
401,2NndR3RtJRruBdk57CPHfp,high and sober (go on soun),47,2f8rjDwhSy9IDL6sB6BEEE,YKB,38,"['afrobeats', 'nigerian hip hop', 'nigerian pop']",YUSFUL MUSIC (RELOADED),spotify:album:1zT2lqBx5HcemL9x2M2uwJ
402,5mnfQQ0yisERd6AkIppWt2,Arena - Ao Vivo,61,21WAvVROZ83oUvJwFTG2dH,João Bosco e Gabriel,51,['sertanejo pop'],Arena (Ao Vivo),spotify:album:4RtyeMBN7fIVrbM8XWANHV
403,2vz6HIZBaQOnWCH7kKhKQH,Die For You,59,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,93,"['canadian contemporary r&b', 'canadian pop', 'pop']",The Highlights (Deluxe),spotify:album:18sR8zHx4zsVJUI4bHWuPC
404,2PE6ubpBBfYindtp3fzzBJ,The Moon Is In The Wrong Place,41,6A5Ns1SpGWTt8SzXPwiqVE,Shannon & The Clams,42,"['bay area indie', 'indie garage rock', 'oakland indie', 'power-pop punk']",The Moon Is In The Wrong Place,spotify:album:7j6jvLu3thEqRKkALqxXhf
405,5YtmWX5lIKmG6gJx4lEyHk,Andikayeki,37,0xAI0encQKIoTvNQXPh1ts,Heavy-K,41,"['afro soul', 'kwaito', 'south african house', 'south african pop']",Anjunadeep South Africa,spotify:album:6tV30mnty64K99Rosy2zWy
406,6hRND56XGQos5bp2qjyCtT,Convite pro Erro - Ao Vivo,47,5JXhkyafynxCvxtov7C1PV,Bruno & Marrone,71,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']","Revivem Sua História, Vol.3 (Ao Vivo)",spotify:album:7E9kUiToTO3NDgb271K9a1
407,4qQDJp46yZj6xz8mwq91v7,De la dela,58,6Jwwt3X2qSFanYwEHcvBkn,Andia,48,['romanian pop'],De la dela,spotify:album:6pba5ksDHtVywuKyhlpzmy
408,3Md5sQH7GKoKGmoSck7AyJ,"Are There Any More Real Cowboys? - Live at The Hollywood Bowl, Los Angeles, CA - April 30, 2023",22,5W5bDNCqJ1jbCgTxDD0Cb3,Willie Nelson,70,"['classic country pop', 'classic texas country', 'country', 'country rock', 'nashville sound', 'outlaw country', 'singer-songwriter']",Long Story Short: Willie Nelson 90 (Live At Hollywood Bowl),spotify:album:1d6bEE3fpUfav6T1IdUBth
409,4NueXv4xT4WvQmYbDbjMoM,King Of The Fall,56,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,93,"['canadian contemporary r&b', 'canadian pop', 'pop']",The Highlights (Deluxe),spotify:album:18sR8zHx4zsVJUI4bHWuPC
410,07LaJ8Kt6zje3nCQ1wYwRv,Millionaire Row,48,6vXTefBL93Dj5IqAWq6OTv,French Montana,73,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Mac & Cheese 5,spotify:album:5eNbrlazXci6OR5uQeFfV3
411,5XxJIKU141gF7Zas9PA2T0,Vítima ou Culpado - Ao Vivo,55,1zEo6Fk1iaaOYFlFPBHCFn,Humberto & Ronaldo,66,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",Vítima ou Culpado (Ao Vivo),spotify:album:2fOcxSgmfywkpzP5nIwqVM
412,36UEl3tAYgKAB7kTnO9XDn,Popular (with Playboi Carti & Madonna),46,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,93,"['canadian contemporary r&b', 'canadian pop', 'pop']",Popular,spotify:album:1jUzZrcAvwJB1uzbgEBMnd
413,1jbLP5hy3vrDKi6dbfyg3c,In And Out Of Love - Innellea Remix,44,0SfsnGyD8FpIN4U4WCkBZ5,Armin van Buuren,72,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']",A State of Trance 2024 - DESTINATION (The Official Album),spotify:album:4Ivpb8dNXljDY3jglrLRbK
414,5ck9P3yEwc8w2Z1oE0CRlz,Popular (A Cappella) (with Playboi Carti & Madonna),48,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,93,"['canadian contemporary r&b', 'canadian pop', 'pop']",Popular,spotify:album:0p0FGxiCrl3afABenvtWbQ
415,005k50cKNdWjOitdP6Y6jz,Angel Face,66,0dLWSYE7my9AbpQYNJ0ABV,Oscar and the Wolf,52,"['belgian indie', 'belgian pop']",Angel Face,spotify:album:5hTm1YiaWDgGDJdGroOKqI
416,1AsO2Iho7ZoXUWzpjH7Vio,Venal Joy,46,4rjlerN21ygkIhmUv55irs,The Jesus and Mary Chain,51,"['alternative rock', 'new wave', 'noise pop', 'post-punk', 'scottish indie', 'shoegaze', 'singer-songwriter', 'uk post-punk']",Glasgow Eyes,spotify:album:537Y3cd2bKYcMTakW8b7YL
417,7CLbBqcaaPg9beIMqsH1Hf,Spectrum (Hushed),33,3UAk61T8PItbpgEi9u7ofY,Andrew Belle,51,['acoustic pop'],Nightshade (Hushed),spotify:album:4CgbPhjHY8f2Urad12CcJT
418,6nbRYg32mJUFQ1x3Dz8yIh,September Nights - Win and Woo Remix,1,0P2bZXPyjHYRW4guHVAFl1,ARMNHMR,45,"['melodic dubstep', 'pop edm']",Together As One (Remixes),spotify:album:3dM2A27Ki3TlqHMVaaxyb3
419,46D3Luru5sb8ubCysvP3t7,Eain Met Yae A Thet,47,5zO858jAk9omSVmrOGtHh8,Bunny Phyoe,39,['burmese pop'],Me And My Alter-ego : Side B,spotify:album:76VEzdifZ8jbjRRxbSMmUc
420,6YckHetPOkzxtXXaYx0Gt1,Save Your Tears,59,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,93,"['canadian contemporary r&b', 'canadian pop', 'pop']",The Highlights (Deluxe),spotify:album:18sR8zHx4zsVJUI4bHWuPC
421,02VVjePImzBakkwunk6M5E,Sticks & Stones,38,6C1ohJrd5VydigQtaGy5Wa,Joyner Lucas,70,"['boston hip hop', 'hip hop', 'pop rap', 'rap']",Not Now I'm Busy,spotify:album:0yuurOHxwWdHK2DaoRSkn8
422,1Fzw2nSLUqBoddztwzPjhI,Coming Home Song,39,3lFDsTyYNPQc8WzJExnQWn,Sammy Rae & The Friends,52,['nyc pop'],Thieves,spotify:album:31RduMkBFIzZCUhLuM3jeE
423,0ww0GM0f5USzNZidkcoCVX,Big Big Things (feat. Kizz Daniel & Seyi Vibez),57,4JM1zsVj1pt38Q8mhv5teI,Young Jonn,64,"['afrobeats', 'nigerian pop']",Jiggy Forever,spotify:album:6xr2tWr8pg5ndECtOD66lp
424,6js6IVZc4Q4mJLDpwVcBml,Голгофа,56,6L5bLEtpxwd0KOdOr3gtW4,MiyaGi & Endspiel,61,"['estonian hip hop', 'russian hip hop', 'russian trap', 'uzbek pop']",NARRATIVE,spotify:album:44537K7WMywC7LTFcfpMNa
425,6MMEa398lg04laP9v8Q1YM,Lost and found,49,2HGAZDmVV3GAH4XFAZdvSG,Isaac Delusion,50,"['electro-pop francais', 'french indie pop', 'french indietronica', 'french psychedelic']",Lost and found,spotify:album:4V5EXwlVZyDgqx5RHLik1z
426,7bQT8090ylcidAsUStU5Zk,Too Much And Not Enough,32,6jHWWttC33OQdEDnUXtYrq,Hannah Ellis,39,['country pop'],That Girl,spotify:album:20VFtdzqlm176kKeWEDDSQ
427,7kJujeE4Zi8e22ohmHFqEF,Mapoz (feat. Mr. Blue & Jay Melody),54,3cAisWS37sGCCtRgWfvrod,Diamond Platnumz,55,"['azontobeats', 'bongo flava', 'tanzanian pop']",Mapoz (feat. Mr. Blue & Jay Melody),spotify:album:52cracIwbALowujVVS3onE
428,1WJWNUW66fQKZaGBlBkYee,u & i,35,6PFcrRZezCL5p9A0nwb7ki,Anthony Russo,45,"['chill pop', 'indie pop rap']",Love Me Anyway (Alternate Versions),spotify:album:0HDSdVzjOLWjeczdgFfIcJ
429,6Iz1vp9I22MBEA3oxLbKQB,The Show (with JJ Lin) - Steve Aoki & Lucas & Steve Remix,46,77AiFEVeAVj2ORpC85QVJs,Steve Aoki,69,"['edm', 'electro house', 'pop dance']",The Show (with JJ Lin) [Steve Aoki & Lucas & Steve Remix],spotify:album:62Y7DmcUsrjQj340a0XgYx
430,4006k9MYC4xYgHD9SlfAU3,Where I Want To Be,26,7q7IUe2AqtifSZ2q52kHFc,Forest Blakk,60,['singer-songwriter pop'],Undone (Love & Loss),spotify:album:2e3Khs3vVusg6i0Ly2wni9
431,7dueLjgqqnEuDPnxLutxnt,I Wish You Well,31,7q7IUe2AqtifSZ2q52kHFc,Forest Blakk,60,['singer-songwriter pop'],Undone (Love & Loss),spotify:album:16GRWMbGOP3VlVMKHn7Wdz
432,0iqvvEib2dy4RNqaq8u3jq,I Choose You,25,7q7IUe2AqtifSZ2q52kHFc,Forest Blakk,60,['singer-songwriter pop'],Undone (Love & Loss),spotify:album:2e3Khs3vVusg6i0Ly2wni9
433,7tJtv9K5AZngrccwqRbMCu,I'm Not Gonna Miss You (with Elton John),54,59hLmB5DrdihCYtNeFeW1U,Glen Campbell,60,"['adult standards', 'arkansas country', 'classic country pop', 'country rock', 'folk rock', 'mellow gold', 'nashville sound', 'singer-songwriter', 'soft rock']",Glen Campbell Duets: Ghost On The Canvas Sessions,spotify:album:5YFkGhaiIJVkOqfmq3IvAw
434,3pA5ohGa33fCgYnMiy97co,Where I Want To Be,30,7q7IUe2AqtifSZ2q52kHFc,Forest Blakk,60,['singer-songwriter pop'],Undone (Love & Loss),spotify:album:16GRWMbGOP3VlVMKHn7Wdz
435,7KCGyfJycls1xTQ8zJ7nRF,Love Somebody Again,24,7q7IUe2AqtifSZ2q52kHFc,Forest Blakk,60,['singer-songwriter pop'],Undone (Love & Loss),spotify:album:2e3Khs3vVusg6i0Ly2wni9
436,6WSQsHZZwSlablGGmM19YP,I Wish You Well,25,7q7IUe2AqtifSZ2q52kHFc,Forest Blakk,60,['singer-songwriter pop'],Undone (Love & Loss),spotify:album:2e3Khs3vVusg6i0Ly2wni9
437,00Y15es477cPmtEdeK3iRc,Where We Came From,48,6vXTefBL93Dj5IqAWq6OTv,French Montana,73,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Mac & Cheese 5,spotify:album:5eNbrlazXci6OR5uQeFfV3
438,3Do7AzJwgFkDuWoIK058WN,Long Story Short,23,7q7IUe2AqtifSZ2q52kHFc,Forest Blakk,60,['singer-songwriter pop'],Undone (Love & Loss),spotify:album:2e3Khs3vVusg6i0Ly2wni9
439,1SSbY6ZwyzG3dfxkK3JoEY,You Were Mine,23,7q7IUe2AqtifSZ2q52kHFc,Forest Blakk,60,['singer-songwriter pop'],Undone (Love & Loss),spotify:album:2e3Khs3vVusg6i0Ly2wni9
440,4CyMQd7zr58PsYXfF1lwx8,Free (with Alesso and Clementine Douglas) - Tisoki Remix,44,5R3Hr2cnCCjt220Jmt2xLf,Dillon Francis,61,"['brostep', 'edm', 'electro house', 'moombahton', 'pop dance', 'progressive electro house', 'slap house']",These Remixes Are Fire TOO,spotify:album:5KDYfnaLzovDzekL9CLFJs
441,3a5TMs2f4X05wQOPuXNcrh,Круговорот,56,6L5bLEtpxwd0KOdOr3gtW4,MiyaGi & Endspiel,61,"['estonian hip hop', 'russian hip hop', 'russian trap', 'uzbek pop']",NARRATIVE,spotify:album:44537K7WMywC7LTFcfpMNa
442,3wGCPlQ2wuOldRAyikdyWh,Traindo No Escuro - Ao Vivo,69,1tKrZaph4cLsnEdqC5BNEQ,Clayton & Romário,68,"['agronejo', 'arrocha', 'sertanejo pop', 'sertanejo universitario']",Traindo No Escuro (Ao Vivo),spotify:album:5mrT7SQMbZQ1KmOY1gw5TC
443,3U3ylRKG62HecdbWV0Nm7D,Let her go,53,2HGAZDmVV3GAH4XFAZdvSG,Isaac Delusion,50,"['electro-pop francais', 'french indie pop', 'french indietronica', 'french psychedelic']",Lost and found,spotify:album:4V5EXwlVZyDgqx5RHLik1z
444,1yPjqdFDBnHUxapoToHpAl,Dogs & Rocks,28,2sNHl4oXsU0DVTy9u1otGt,Birdtalker,44,"['folk-pop', 'stomp and holler']",Faded,spotify:album:4oS4SNU2v3tSJx9RYhMPC0
445,0ERBPVYK0b1KQd1yRagMK4,Bad Girl - Besomorph & Nuusq Remix,41,50tDsT4wwq8FCMJNkn1D67,AViVA,57,"['alt z', 'vapor pop']",Bad Girl (Besomorph & Nuusq Remix),spotify:album:4TMu9G57Rk28E77OH4qtEG
446,0KfO97Dmxx8XHpEOdY527f,Made It In USA,48,6vXTefBL93Dj5IqAWq6OTv,French Montana,73,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Mac & Cheese 5,spotify:album:5eNbrlazXci6OR5uQeFfV3
447,08pnakjN2YpO5cvDPrICK4,Alone At St. Luke's,37,59cc2f0IvGu6YVEtY4cS0p,Aaron West and The Roaring Twenties,43,"['alternative emo', 'anthem emo', 'emo', 'philly indie', 'pop punk']",Alone At St. Luke's,spotify:album:6ILU1s1OVzhQticivSVqYb
448,6DlRexAYRssJbx5wMik6sT,Undone,20,7q7IUe2AqtifSZ2q52kHFc,Forest Blakk,60,['singer-songwriter pop'],Undone (Love & Loss),spotify:album:16GRWMbGOP3VlVMKHn7Wdz
449,6SeJbdqr1CoZd1gH2jdgMn,Soft and Tame,27,0Kpf7PvEotzvndPhYwwZzb,The Ophelias,24,"['baroque pop', 'cincinnati indie']",Soft and Tame,spotify:album:5zfyyyrGK9CXPgFlbXuk6r
450,1yFdZi8MTWGUIHSSz72IfF,A Fila Anda,50,2OUgs5INWK2UEvZ6amWiJr,Eduardo Costa,66,"['sertanejo', 'sertanejo pop', 'sertanejo tradicional', 'sertanejo universitario']",A Fila Anda,spotify:album:249BfpHKdpjbKkQFSGFHUA
451,7o46fImFIWSpLs67CNwZPq,12 Minute Walk,47,6ObN9YNBliscJOImQp4UZO,Bow Anderson,45,['uk pop'],12 Minute Walk,spotify:album:2Z2543tDrJN2lULaf7A9Uu
452,6gLZwGBhOjcNW57FuEQWzi,Ecstasy,37,1INuLZXjjVbcJRyWvD1iSq,Jack & Jack,56,"['pop', 'teen pop']",Home,spotify:album:4riI3YeCVOSwLg6AVlIEO3
453,7MV68p0TgX9YAo1y3SyjU8,Bye My Monster,55,0eEhOgZ2x6kv8kLz77WO7b,ONF,44,"['k-pop', 'k-pop boy group']",Beautiful Shadow,spotify:album:5nXv3AmmxYJit6u1OPkmMI
454,76pFWd4wZh61fMbz9ELbr6,Long Story Short,7,7q7IUe2AqtifSZ2q52kHFc,Forest Blakk,60,['singer-songwriter pop'],Undone (Love & Loss),spotify:album:16GRWMbGOP3VlVMKHn7Wdz
455,5p0eaPBW0SM9NpdQtiisG3,I Choose You,8,7q7IUe2AqtifSZ2q52kHFc,Forest Blakk,60,['singer-songwriter pop'],Undone (Love & Loss),spotify:album:16GRWMbGOP3VlVMKHn7Wdz
